DiseaseName,DiseaseCode,Country,CountryCode,Registry,Gender,AgeGroup,Incidence,MortalityRate,Year
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,15-29,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,30-44,5.92,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,45-59,33.93,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,60-74,48.67,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Female,75-85+,72.05,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,15-29,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,30-44,5.89,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,45-59,117.76,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,60-74,496.13,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Neuchatel and Jura,Male,75-85+,274.05,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,15-29,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,30-44,4.67,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,45-59,20.31,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,60-74,59.11,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Female,75-85+,63.71,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,15-29,1.64,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,30-44,7.93,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,45-59,101.69,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,60-74,427.95,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,Vaud,Male,75-85+,463.43,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,15-29,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,30-44,2.22,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,45-59,18.57,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,60-74,57.87,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Female,75-85+,75.3,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,0-14,0.0,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,15-29,0.76,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,30-44,11.66,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,45-59,69.92,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,60-74,316.77,,1986
Malignant neoplasm of lung,C0242379,Switzerland,CH,"Zurich, Zug, Schaffhausen, and Schwyz",Male,75-85+,499.6,,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,0-14,0.0,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,15-29,0.64,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,30-44,3.76,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,45-59,56.95,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,60-74,201.04,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Female,75-85+,187.63,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,0-14,0.0,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,15-29,0.16,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,30-44,8.73,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,45-59,121.74,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,60-74,537.58,0.0,1986
Malignant neoplasm of lung,C0242379,United Kingdom,GB,Scotland,Male,75-85+,904.6,0.0,1986
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,15-29,0.0,0.11,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,30-44,3.43,3.57,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,45-59,16.11,13.87,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,60-74,52.69,54.49,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Female,75-85+,87.64,79.89,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,15-29,0.21,0.53,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,30-44,9.45,6.95,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,45-59,83.01,72.46,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,60-74,286.33,273.8,1987
Malignant neoplasm of lung,C0242379,Austria,AT,Austria,Male,75-85+,486.58,508.23,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,15-29,0.18,0.18,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,30-44,5.44,4.21,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,45-59,64.78,55.18,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,60-74,140.21,134.19,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Female,75-85+,133.89,132.89,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,15-29,0.33,0.0,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,30-44,6.54,3.36,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,45-59,92.69,77.16,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,60-74,387.8,365.69,1987
Malignant neoplasm of lung,C0242379,Denmark,DK,Denmark,Male,75-85+,532.82,556.62,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,15-29,0.61,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,30-44,1.84,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,45-59,12.46,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,60-74,57.65,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,75-85+,32.81,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,30-44,7.67,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,45-59,188.77,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,60-74,416.57,,1987
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,75-85+,276.05,,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.19,0.0,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.52,1.19,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,16.81,12.25,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,49.32,40.06,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,62.64,52.38,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.37,0.18,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,4.02,3.7,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,77.97,68.1,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,394.97,355.19,1987
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,620.05,562.34,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,30-44,4.01,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,45-59,10.68,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,60-74,34.02,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Female,75-85+,29.08,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,15-29,0.82,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,30-44,9.52,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,45-59,139.38,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,60-74,389.08,,1987
Malignant neoplasm of lung,C0242379,France,FR,Bas-Rhin,Male,75-85+,347.04,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,15-29,1.33,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,30-44,3.09,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,45-59,6.42,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,60-74,18.35,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Female,75-85+,23.21,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,30-44,18.36,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,45-59,118.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,60-74,251.14,,1987
Malignant neoplasm of lung,C0242379,France,FR,Calvados,Male,75-85+,195.37,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,30-44,3.87,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,45-59,26.9,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,60-74,47.72,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Female,75-85+,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,30-44,13.09,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,45-59,104.28,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,60-74,292.68,,1987
Malignant neoplasm of lung,C0242379,France,FR,Doubs,Male,75-85+,358.89,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,30-44,7.45,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,45-59,17.55,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,60-74,32.62,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Female,75-85+,20.67,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,30-44,19.12,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,45-59,108.38,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,60-74,235.58,,1987
Malignant neoplasm of lung,C0242379,France,FR,Herault,Male,75-85+,215.34,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,30-44,1.82,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,45-59,7.84,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,60-74,19.51,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Female,75-85+,27.83,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,30-44,13.37,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,45-59,112.86,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,60-74,282.49,,1987
Malignant neoplasm of lung,C0242379,France,FR,Isere,Male,75-85+,361.95,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,30-44,3.54,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,45-59,2.43,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,60-74,34.45,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Female,75-85+,19.18,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,30-44,12.05,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,45-59,146.62,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,60-74,328.62,,1987
Malignant neoplasm of lung,C0242379,France,FR,Somme,Male,75-85+,334.52,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,30-44,2.93,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,45-59,13.04,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,60-74,18.15,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Female,75-85+,33.01,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,15-29,2.8,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,30-44,8.89,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,45-59,127.27,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,60-74,242.98,,1987
Malignant neoplasm of lung,C0242379,France,FR,Tarn,Male,75-85+,251.47,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,30-44,4.06,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,45-59,49.85,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,60-74,191.57,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Female,75-85+,156.62,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,30-44,3.83,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,45-59,56.27,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,60-74,261.76,,1987
Malignant neoplasm of lung,C0242379,Iceland,IS,Iceland,Male,75-85+,396.91,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.0,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,2.93,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,30.46,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,61.14,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,43.82,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.4,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,4.04,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,58.06,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,235.83,,1987
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,232.89,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,15-29,0.17,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,30-44,2.69,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,45-59,12.71,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,60-74,45.8,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,75-85+,71.43,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,15-29,0.33,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,30-44,14.31,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,45-59,192.3,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,60-74,467.44,,1987
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,75-85+,462.57,,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,15-29,0.0,0.44,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,30-44,3.2,1.37,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,45-59,21.83,13.1,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,60-74,36.21,33.06,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,75-85+,69.28,64.08,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,15-29,0.44,0.0,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,30-44,11.2,9.04,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,45-59,146.79,139.4,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,60-74,329.16,290.36,1987
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,75-85+,374.18,436.55,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,15-29,0.76,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,30-44,0.91,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,45-59,8.48,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,60-74,16.47,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,75-85+,39.28,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,15-29,1.48,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,30-44,12.13,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,45-59,87.12,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,60-74,294.94,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,75-85+,439.77,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,15-29,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,30-44,3.04,1.52,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,45-59,4.58,3.06,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,60-74,3.91,19.55,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,75-85+,30.11,43.02,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,0-14,0.0,0.0,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,15-29,0.0,0.95,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,30-44,9.25,1.54,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,45-59,84.14,55.01,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,60-74,236.46,203.69,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,75-85+,320.61,386.18,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,0-14,0.0,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,15-29,1.64,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,30-44,1.95,,1987
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,45-59,9.52,,1987
