DiseaseCui,DiseaseName,GeneFusion
C0152013,Adenocarcinoma of lung (disorder),RAPGEF6::SUSD4
C0152013,Adenocarcinoma of lung (disorder),CTDSP2::RTN4IP1
C0152013,Adenocarcinoma of lung (disorder),SEC24A::DDX46
C0152013,Adenocarcinoma of lung (disorder),PEDS1::PXMP4
C0152013,Adenocarcinoma of lung (disorder),MARS1::CTDSP2
C0152013,Adenocarcinoma of lung (disorder),KIF13A::ALK
C0152013,Adenocarcinoma of lung (disorder),PACS1::SLN
C0152013,Adenocarcinoma of lung (disorder),SH3GL1::MLLT1
C0152013,Adenocarcinoma of lung (disorder),C1QC::ARID1A
C0152013,Adenocarcinoma of lung (disorder),EEF2::PLEKHA5
C0152013,Adenocarcinoma of lung (disorder),GHR::ALK
C0152013,Adenocarcinoma of lung (disorder),R3HDM2::OS9
C0152013,Adenocarcinoma of lung (disorder),KDM6B::DNAH2
C0152013,Adenocarcinoma of lung (disorder),NPM1::ROS1
C0152013,Adenocarcinoma of lung (disorder),CLPTM1::IGSF23
C0152013,Adenocarcinoma of lung (disorder),NUP54::CXCL9
C0152013,Adenocarcinoma of lung (disorder),ST8SIA1::ABCC9
C0152013,Adenocarcinoma of lung (disorder),CTSH::RASGRF1
C0152013,Adenocarcinoma of lung (disorder),NUMA1::TRPT1
C0152013,Adenocarcinoma of lung (disorder),SERINC2::ZNFX1
C0152013,Adenocarcinoma of lung (disorder),DHX40::UNC5D
C0152013,Adenocarcinoma of lung (disorder),ASH1L::CCT3
C0152013,Adenocarcinoma of lung (disorder),MRPS22::SLC9A9
C0152013,Adenocarcinoma of lung (disorder),TRMT11::NCOA7
C0152013,Adenocarcinoma of lung (disorder),TPD52L2::PDZRN4
C0152013,Adenocarcinoma of lung (disorder),PLXNB2::SUPT16H
C0152013,Adenocarcinoma of lung (disorder),B4GALT5::TOX2
C0152013,Adenocarcinoma of lung (disorder),CDKN2A::FOCAD
C0152013,Adenocarcinoma of lung (disorder),NPEPPS::KPNB1
C0152013,Adenocarcinoma of lung (disorder),AP1M1::CYP4F11
C0152013,Adenocarcinoma of lung (disorder),XRCC1::MAL
C0152013,Adenocarcinoma of lung (disorder),STAU2::PDE7A
C0152013,Adenocarcinoma of lung (disorder),ARMC10::BRAF
C0152013,Adenocarcinoma of lung (disorder),ZNF100::GIPC1
C0152013,Adenocarcinoma of lung (disorder),UNC50::STARD7
C0152013,Adenocarcinoma of lung (disorder),SGMS1::GAB2
C0152013,Adenocarcinoma of lung (disorder),TSNARE1::CYRIB
C0152013,Adenocarcinoma of lung (disorder),FHOD3::MYOM1
C0152013,Adenocarcinoma of lung (disorder),TPR::ALK
C0152013,Adenocarcinoma of lung (disorder),KRBOX5::POLN
C0152013,Adenocarcinoma of lung (disorder),MYL12A::LPIN2
C0152013,Adenocarcinoma of lung (disorder),CNOT2::TSPAN8
C0152013,Adenocarcinoma of lung (disorder),TACC1::ANKS1A
C0152013,Adenocarcinoma of lung (disorder),ITGA8::RET
C0152013,Adenocarcinoma of lung (disorder),LRP8::USP24
C0152013,Adenocarcinoma of lung (disorder),CHI3L1::SFTPB
C0152013,Adenocarcinoma of lung (disorder),UBE2E1::ASCC3
C0152013,Adenocarcinoma of lung (disorder),MRTFA::SCGB1C2
C0152013,Adenocarcinoma of lung (disorder),ARHGEF3::RHAG
C0152013,Adenocarcinoma of lung (disorder),PRKAR2A::RAF1
C0152013,Adenocarcinoma of lung (disorder),SLAMF1::CD1C
C0152013,Adenocarcinoma of lung (disorder),SEMA5A::RET
C0152013,Adenocarcinoma of lung (disorder),RDH13::PPP6R1
C0152013,Adenocarcinoma of lung (disorder),APLP2::SPCS2
C0152013,Adenocarcinoma of lung (disorder),OSBPL2::HM13
C0152013,Adenocarcinoma of lung (disorder),CIMAP1B::PPP6R2
C0152013,Adenocarcinoma of lung (disorder),ARID4A::KIAA0586
C0152013,Adenocarcinoma of lung (disorder),HYOU1::POU2AF3
C0152013,Adenocarcinoma of lung (disorder),FOCAD::HACD4
C0152013,Adenocarcinoma of lung (disorder),TP53BP1::STAU2
C0152013,Adenocarcinoma of lung (disorder),ECE1::PCP4
C0152013,Adenocarcinoma of lung (disorder),RERE::ENO1
C0152013,Adenocarcinoma of lung (disorder),EIF2B3::ZBTB5
C0152013,Adenocarcinoma of lung (disorder),C1orf159::SDF4
C0152013,Adenocarcinoma of lung (disorder),TGFBI::MYH9
C0152013,Adenocarcinoma of lung (disorder),RBCK1::MACROD2
C0152013,Adenocarcinoma of lung (disorder),PTK2::ANKRD11
C0152013,Adenocarcinoma of lung (disorder),KREMEN1::ENTHD1
C0152013,Adenocarcinoma of lung (disorder),BAD::STX5
C0152013,Adenocarcinoma of lung (disorder),TTC33::GRM5
C0152013,Adenocarcinoma of lung (disorder),TYMP::SYCE3
C0152013,Adenocarcinoma of lung (disorder),POLR2A::NAA38
C0152013,Adenocarcinoma of lung (disorder),FGFR2::GOLGA4
C0152013,Adenocarcinoma of lung (disorder),INSR::WDR62
C0152013,Adenocarcinoma of lung (disorder),YWHAE::SLC43A2
C0152013,Adenocarcinoma of lung (disorder),APBA2::C12ORF60
C0152013,Adenocarcinoma of lung (disorder),INPP5D::ALK
C0152013,Adenocarcinoma of lung (disorder),YPEL2::HEATR6
C0152013,Adenocarcinoma of lung (disorder),NOTCH2::ADAM30
C0152013,Adenocarcinoma of lung (disorder),DHCR24::NDUFV1
C0152013,Adenocarcinoma of lung (disorder),ATP6V1E1::BID
C0152013,Adenocarcinoma of lung (disorder),PSAP::FOXP1
C0152013,Adenocarcinoma of lung (disorder),TRIO::UHRF2
C0152013,Adenocarcinoma of lung (disorder),CEP72::TPPP
C0152013,Adenocarcinoma of lung (disorder),KDELR2::GOPC
C0152013,Adenocarcinoma of lung (disorder),FYCO1::RET
C0152013,Adenocarcinoma of lung (disorder),DHCR24::SIAE
C0152013,Adenocarcinoma of lung (disorder),PRPF6::DNAJC5
C0152013,Adenocarcinoma of lung (disorder),FGB::PLEKHA5
C0152013,Adenocarcinoma of lung (disorder),TTC19::ATPAF2
C0152013,Adenocarcinoma of lung (disorder),BAIAP2::ROS1
C0152013,Adenocarcinoma of lung (disorder),PHF12::PLXDC1
C0152013,Adenocarcinoma of lung (disorder),MTUS2::PIBF1
C0152013,Adenocarcinoma of lung (disorder),BSG::PLEKHB2
C0152013,Adenocarcinoma of lung (disorder),RASA2::ZBTB38
C0152013,Adenocarcinoma of lung (disorder),MET::CNTNAP5
C0152013,Adenocarcinoma of lung (disorder),NOL12::UNC13C
C0152013,Adenocarcinoma of lung (disorder),NHSL1::VTA1
C0152013,Adenocarcinoma of lung (disorder),BCAS1::CYP24A1
C0152013,Adenocarcinoma of lung (disorder),RFX2::EPOR
C0152013,Adenocarcinoma of lung (disorder),NRG2::RNF14
C0152013,Adenocarcinoma of lung (disorder),UNC13B::TAF7L
C0152013,Adenocarcinoma of lung (disorder),TXNDC11::RORA
C0152013,Adenocarcinoma of lung (disorder),ZNF66::MLLT3
C0152013,Adenocarcinoma of lung (disorder),RANBP3::RFX2
C0152013,Adenocarcinoma of lung (disorder),GSK3B::COL8A1
C0152013,Adenocarcinoma of lung (disorder),CTNND1::ALK
C0152013,Adenocarcinoma of lung (disorder),METTL21A::PLEKHM3
C0152013,Adenocarcinoma of lung (disorder),SND1::CFTR
C0152013,Adenocarcinoma of lung (disorder),OCLN::RASGRF1
C0152013,Adenocarcinoma of lung (disorder),VASP::NDUFA3
C0152013,Adenocarcinoma of lung (disorder),MGST1::SLCO1A2
C0152013,Adenocarcinoma of lung (disorder),NUDCD1::MROH1
C0152013,Adenocarcinoma of lung (disorder),NOS1AP::ATF6
C0152013,Adenocarcinoma of lung (disorder),ZNF585B::CACNA1G
C0152013,Adenocarcinoma of lung (disorder),MTMR3::SCNN1B
C0152013,Adenocarcinoma of lung (disorder),ILVBL::SLC1A6
C0152013,Adenocarcinoma of lung (disorder),STK3::CPQ
C0152013,Adenocarcinoma of lung (disorder),BCAS3::GIT1
C0152013,Adenocarcinoma of lung (disorder),GSAP::FMNL2
C0152013,Adenocarcinoma of lung (disorder),ENTPD5::ALDH6A1
C0152013,Adenocarcinoma of lung (disorder),CPNE1::DMD
C0152013,Adenocarcinoma of lung (disorder),ZNF417::BAX
C0152013,Adenocarcinoma of lung (disorder),SLC34A2::NDUFV1
C0152013,Adenocarcinoma of lung (disorder),CAPZA2::MET
C0152013,Adenocarcinoma of lung (disorder),ITGAV::PDE11A
C0152013,Adenocarcinoma of lung (disorder),CSRNP2::GLS2
C0152013,Adenocarcinoma of lung (disorder),ABR::CRK
C0152013,Adenocarcinoma of lung (disorder),ROS1::CLTC
C0152013,Adenocarcinoma of lung (disorder),CHKA::GDPD5
C0152013,Adenocarcinoma of lung (disorder),IMPA2::GALNT1
C0152013,Adenocarcinoma of lung (disorder),ZNF254::TTBK1
C0152013,Adenocarcinoma of lung (disorder),PHF21A::PACSIN3
C0152013,Adenocarcinoma of lung (disorder),SCGB2B2::ZNF599
C0152013,Adenocarcinoma of lung (disorder),DHX8::PCTP
C0152013,Adenocarcinoma of lung (disorder),FTO::RBL2
C0152013,Adenocarcinoma of lung (disorder),TFG::NTRK1
C0152013,Adenocarcinoma of lung (disorder),ZNF664::NAP1L1
C0152013,Adenocarcinoma of lung (disorder),SRBD1::ALK
C0152013,Adenocarcinoma of lung (disorder),CIITA::VWA3A
C0152013,Adenocarcinoma of lung (disorder),EPS8::PRH2
C0152013,Adenocarcinoma of lung (disorder),GABPB2::PRUNE1
C0152013,Adenocarcinoma of lung (disorder),MFSD11::HELZ
C0152013,Adenocarcinoma of lung (disorder),PLS3::BICDL1
C0152013,Adenocarcinoma of lung (disorder),TCF25::SPIRE2
C0152013,Adenocarcinoma of lung (disorder),PARD3::ALK
C0152013,Adenocarcinoma of lung (disorder),BIRC6::YIPF4
C0152013,Adenocarcinoma of lung (disorder),FSD1::SHD
C0152013,Adenocarcinoma of lung (disorder),BRWD1::CEP112
C0152013,Adenocarcinoma of lung (disorder),CIC::KLK11
C0152013,Adenocarcinoma of lung (disorder),KIF5B::NTRK2
C0152013,Adenocarcinoma of lung (disorder),WSB2::RFC5
C0152013,Adenocarcinoma of lung (disorder),STAT5A::BMAL2
C0152013,Adenocarcinoma of lung (disorder),CAPRIN1::TRIM44
C0152013,Adenocarcinoma of lung (disorder),NINL::NIPSNAP2
C0152013,Adenocarcinoma of lung (disorder),ZNF618::SUSD1
C0152013,Adenocarcinoma of lung (disorder),EIF4G1::SNW1
C0152013,Adenocarcinoma of lung (disorder),NAPSA::COL1A2
C0152013,Adenocarcinoma of lung (disorder),NDUFS4::UBE2D2
C0152013,Adenocarcinoma of lung (disorder),CLTC::ALK
C0152013,Adenocarcinoma of lung (disorder),UHRF1::KDM4B
C0152013,Adenocarcinoma of lung (disorder),EPS8L2::DCDC1
C0152013,Adenocarcinoma of lung (disorder),RASSF3::TTYH2
C0152013,Adenocarcinoma of lung (disorder),EIF3L::ASCC2
C0152013,Adenocarcinoma of lung (disorder),B3GNT2::KYNU
C0152013,Adenocarcinoma of lung (disorder),GXYLT2::VAV1
C0152013,Adenocarcinoma of lung (disorder),ARHGEF10L::TMCO4
C0152013,Adenocarcinoma of lung (disorder),ROS1::GPM6A
C0152013,Adenocarcinoma of lung (disorder),LDLR::C19ORF38
C0152013,Adenocarcinoma of lung (disorder),UNKL::MARF1
C0152013,Adenocarcinoma of lung (disorder),BBS2::ADAT1
C0152013,Adenocarcinoma of lung (disorder),PHC2::CSMD2
C0152013,Adenocarcinoma of lung (disorder),ZNF91::NR1H2
C0152013,Adenocarcinoma of lung (disorder),SNX29::NLRP1
C0152013,Adenocarcinoma of lung (disorder),EAPP::SNX6
C0152013,Adenocarcinoma of lung (disorder),FRS2::LYZ
C0152013,Adenocarcinoma of lung (disorder),LMO7::ITGBL1
C0152013,Adenocarcinoma of lung (disorder),PHACTR1::ALK
C0152013,Adenocarcinoma of lung (disorder),BTF3L4::BRAF
C0152013,Adenocarcinoma of lung (disorder),RAB3A::RAD23A
C0152013,Adenocarcinoma of lung (disorder),CYTH1::USP36
C0152013,Adenocarcinoma of lung (disorder),NME2::ACBD4
C0152013,Adenocarcinoma of lung (disorder),C22ORF39::ADAM2
C0152013,Adenocarcinoma of lung (disorder),RAPGEF1::MED27
C0152013,Adenocarcinoma of lung (disorder),SLC23A2::PHKB
C0152013,Adenocarcinoma of lung (disorder),TTLL3::MTMR14
C0152013,Adenocarcinoma of lung (disorder),CD4::PGC
C0152013,Adenocarcinoma of lung (disorder),AXL::MBIP
C0152013,Adenocarcinoma of lung (disorder),TRIM4::MET
C0152013,Adenocarcinoma of lung (disorder),NME2::CCL4L2
C0152013,Adenocarcinoma of lung (disorder),SUSD6::TXNDC16
C0152013,Adenocarcinoma of lung (disorder),OPRM1::ROS1
C0152013,Adenocarcinoma of lung (disorder),YARS1::ST3GAL3
C0152013,Adenocarcinoma of lung (disorder),RHPN2::ANKRD27
C0152013,Adenocarcinoma of lung (disorder),B4GALNT3::LMO3
C0152013,Adenocarcinoma of lung (disorder),ANGPTL4::CLCN3
C0152013,Adenocarcinoma of lung (disorder),IPO7::AKIP1
C0152013,Adenocarcinoma of lung (disorder),RALY::CDK5RAP1
C0152013,Adenocarcinoma of lung (disorder),CYP1A2::SPG21
C0152013,Adenocarcinoma of lung (disorder),TASP1::SLC24A3
C0152013,Adenocarcinoma of lung (disorder),FAM83G::TRIM16
C0152013,Adenocarcinoma of lung (disorder),GRIP1::TNIP1
C0152013,Adenocarcinoma of lung (disorder),RNF41::PRIM1
C0152013,Adenocarcinoma of lung (disorder),C1QA::CD74
C0152013,Adenocarcinoma of lung (disorder),BTF3L4::STMN1
C0152013,Adenocarcinoma of lung (disorder),A2M::ARFGEF2
C0152013,Adenocarcinoma of lung (disorder),GSE1::NOTCH3
C0152013,Adenocarcinoma of lung (disorder),DTD1::MACROD2
C0152013,Adenocarcinoma of lung (disorder),PLEKHH2::ALK
C0152013,Adenocarcinoma of lung (disorder),EIF3H::ZNF596
C0152013,Adenocarcinoma of lung (disorder),CPT2::SCP2
C0152013,Adenocarcinoma of lung (disorder),RARS1::NBPF19
C0152013,Adenocarcinoma of lung (disorder),CD2AP::OPN5
C0152013,Adenocarcinoma of lung (disorder),RBPMS::NTRK3
C0152013,Adenocarcinoma of lung (disorder),SFTPB::USP39
C0152013,Adenocarcinoma of lung (disorder),ALDH5A1::MAP3K5
C0152013,Adenocarcinoma of lung (disorder),ETHE1::ZNF235
C0152013,Adenocarcinoma of lung (disorder),ITGB6::CD302
C0152013,Adenocarcinoma of lung (disorder),RERE::SLC2A5
C0152013,Adenocarcinoma of lung (disorder),NUDT4::ADD1
C0152013,Adenocarcinoma of lung (disorder),SPOP::GPATCH1
C0152013,Adenocarcinoma of lung (disorder),TMEM161B::FAM81B
C0152013,Adenocarcinoma of lung (disorder),ANKRD17::SQOR
C0152013,Adenocarcinoma of lung (disorder),KRAS::CDH13
C0152013,Adenocarcinoma of lung (disorder),STRN3::EGLN3
C0152013,Adenocarcinoma of lung (disorder),FHIT::CADPS
C0152013,Adenocarcinoma of lung (disorder),BTRC::IKZF3
C0152013,Adenocarcinoma of lung (disorder),SLC38A1::RHEBL1
C0152013,Adenocarcinoma of lung (disorder),CTNND1::ZDHHC5
C0152013,Adenocarcinoma of lung (disorder),PSMA5::FOXP1
C0152013,Adenocarcinoma of lung (disorder),PPWD1::NLN
C0152013,Adenocarcinoma of lung (disorder),TOB1::TTLL6
C0152013,Adenocarcinoma of lung (disorder),PTPN12::HSP90AA1
C0152013,Adenocarcinoma of lung (disorder),LRP5::CHD6
C0152013,Adenocarcinoma of lung (disorder),BRPF3::ZFAND3
C0152013,Adenocarcinoma of lung (disorder),SFTPB::TPT1
C0152013,Adenocarcinoma of lung (disorder),QSER1::KIAA1328
C0152013,Adenocarcinoma of lung (disorder),CRIPT::BIRC6
C0152013,Adenocarcinoma of lung (disorder),SPON1::PIK3R3
C0152013,Adenocarcinoma of lung (disorder),VPS72::RORC
C0152013,Adenocarcinoma of lung (disorder),ACAP3::TMEM240
C0152013,Adenocarcinoma of lung (disorder),CHST3::CDH23
C0152013,Adenocarcinoma of lung (disorder),ITM2B::ARFGEF2
C0152013,Adenocarcinoma of lung (disorder),TBC1D32::RET
C0152013,Adenocarcinoma of lung (disorder),CUL2::PARD3
C0152013,Adenocarcinoma of lung (disorder),MYO10::NOL7
C0152013,Adenocarcinoma of lung (disorder),SHC1::FOXP1
C0152013,Adenocarcinoma of lung (disorder),RSL24D1::RAB27A
C0152013,Adenocarcinoma of lung (disorder),CD74::NRG2
C0152013,Adenocarcinoma of lung (disorder),KMT2B::RPRD1A
C0152013,Adenocarcinoma of lung (disorder),SYNE1::METTL24
C0152013,Adenocarcinoma of lung (disorder),CACNB1::IGSF8
C0152013,Adenocarcinoma of lung (disorder),WWP2::CYB5B
C0152013,Adenocarcinoma of lung (disorder),TRMT1::GCDH
C0152013,Adenocarcinoma of lung (disorder),COL5A2::SFTPB
C0152013,Adenocarcinoma of lung (disorder),TOP6BL::FADS1
C0152013,Adenocarcinoma of lung (disorder),DENR::KNTC1
C0152013,Adenocarcinoma of lung (disorder),NAA35::MRPS2
C0152013,Adenocarcinoma of lung (disorder),GTF2IRD1::ZAN
C0152013,Adenocarcinoma of lung (disorder),KCNK5::PDE4DIP
C0152013,Adenocarcinoma of lung (disorder),RPRD1A::GAREM1
C0152013,Adenocarcinoma of lung (disorder),ZDHHC17::RNFT2
C0152013,Adenocarcinoma of lung (disorder),WARS1::UTRN
C0152013,Adenocarcinoma of lung (disorder),TMEM267::PAIP1
C0152013,Adenocarcinoma of lung (disorder),PSMB6::ENO3
C0152013,Adenocarcinoma of lung (disorder),BMI1::ABI1
C0152013,Adenocarcinoma of lung (disorder),DAB2IP::LAMC3
C0152013,Adenocarcinoma of lung (disorder),HSPA12A::SHTN1
C0152013,Adenocarcinoma of lung (disorder),TRMT11::SLC16A10
C0152013,Adenocarcinoma of lung (disorder),ANAPC15::RAI14
C0152013,Adenocarcinoma of lung (disorder),LY75::CCDC148
C0152013,Adenocarcinoma of lung (disorder),EFR3A::PHF20L1
C0152013,Adenocarcinoma of lung (disorder),MVB12B::TMC1
C0152013,Adenocarcinoma of lung (disorder),UNG::NEMP1
C0152013,Adenocarcinoma of lung (disorder),KIDINS220::ALK
C0152013,Adenocarcinoma of lung (disorder),TRA2A::POU6F2
C0152013,Adenocarcinoma of lung (disorder),FAM168A::RAB6A
C0152013,Adenocarcinoma of lung (disorder),PLEC::EIF2AK2
C0152013,Adenocarcinoma of lung (disorder),FGFR1::BCR
C0152013,Adenocarcinoma of lung (disorder),FNDC3B::ATP13A4
C0152013,Adenocarcinoma of lung (disorder),TMC5::JPT1
C0152013,Adenocarcinoma of lung (disorder),SNX29::TNFRSF17
C0152013,Adenocarcinoma of lung (disorder),RBM17::TWSG1
C0152013,Adenocarcinoma of lung (disorder),FXR1::RPH3A
C0152013,Adenocarcinoma of lung (disorder),CALCA::SFTPB
C0152013,Adenocarcinoma of lung (disorder),GSS::ACSS2
C0152013,Adenocarcinoma of lung (disorder),LIMS1::PTP4A2
C0152013,Adenocarcinoma of lung (disorder),PGM2L1::RBBP5
C0152013,Adenocarcinoma of lung (disorder),GAPDH::NCAPD2
C0152013,Adenocarcinoma of lung (disorder),CYP4B1::PLA2G1B
C0152013,Adenocarcinoma of lung (disorder),KIAA1958::DYNC2I2
C0152013,Adenocarcinoma of lung (disorder),PARP6::MYO9A
C0152013,Adenocarcinoma of lung (disorder),GAS7::MYH1
C0152013,Adenocarcinoma of lung (disorder),PRKAR1A::MET
C0152013,Adenocarcinoma of lung (disorder),TOP2B::GADL1
C0152013,Adenocarcinoma of lung (disorder),WBP1L::SUFU
C0152013,Adenocarcinoma of lung (disorder),PMS2::AIMP2
C0152013,Adenocarcinoma of lung (disorder),LPCAT1::SDHA
C0152013,Adenocarcinoma of lung (disorder),AZIN2::RBBP4
C0152013,Adenocarcinoma of lung (disorder),FAM76A::WDTC1
C0152013,Adenocarcinoma of lung (disorder),FGFR2::MBIP
C0152013,Adenocarcinoma of lung (disorder),PPIB::SFTPB
C0152013,Adenocarcinoma of lung (disorder),CHID1::RRBP1
C0152013,Adenocarcinoma of lung (disorder),SLC16A7::MUCL1
C0152013,Adenocarcinoma of lung (disorder),CDKAL1::C6orf89
C0152013,Adenocarcinoma of lung (disorder),RUFY2::RET
C0152013,Adenocarcinoma of lung (disorder),MTDH::MATN2
C0152013,Adenocarcinoma of lung (disorder),ERCC1::CEACAM5
C0152013,Adenocarcinoma of lung (disorder),ARHGAP5::TPGS2
C0152013,Adenocarcinoma of lung (disorder),NASP::WIPF1
C0152013,Adenocarcinoma of lung (disorder),SFTPB::DPYSL2
C0152013,Adenocarcinoma of lung (disorder),USP32::HOXB9
C0152013,Adenocarcinoma of lung (disorder),EFCAB2::FKBP3
C0152013,Adenocarcinoma of lung (disorder),RELCH::RET
C0152013,Adenocarcinoma of lung (disorder),SQOR::AFG2B
C0152013,Adenocarcinoma of lung (disorder),GRIPAP1::NTRK1
C0152013,Adenocarcinoma of lung (disorder),NSD1::UNC5A
C0152013,Adenocarcinoma of lung (disorder),TOP6BL::RBM14
C0152013,Adenocarcinoma of lung (disorder),LRRCC1::MTG2
C0152013,Adenocarcinoma of lung (disorder),SLC4A1AP::ALK
C0152013,Adenocarcinoma of lung (disorder),BRD4::NOTCH3
C0152013,Adenocarcinoma of lung (disorder),STRN::NTRK2
C0152013,Adenocarcinoma of lung (disorder),ZCCHC7::NRG1
C0152013,Adenocarcinoma of lung (disorder),BCCIP::EDRF1
C0152013,Adenocarcinoma of lung (disorder),SLC12A7::ZDHHC11B
C0152013,Adenocarcinoma of lung (disorder),WSB1::XKR4
C0152013,Adenocarcinoma of lung (disorder),AMN1::FAR2
C0152013,Adenocarcinoma of lung (disorder),IGF2R::WTAP
C0152013,Adenocarcinoma of lung (disorder),APCDD1::TRAPPC8
C0152013,Adenocarcinoma of lung (disorder),CLSTN1::PLEKHG5
C0152013,Adenocarcinoma of lung (disorder),AKAP6::SPTSSA
C0152013,Adenocarcinoma of lung (disorder),TTBK2::AFG2B
C0152013,Adenocarcinoma of lung (disorder),ZBTB20::EPHA6
C0152013,Adenocarcinoma of lung (disorder),HLA-C::FOXP1
C0152013,Adenocarcinoma of lung (disorder),PTPN23::KLHL18
C0152013,Adenocarcinoma of lung (disorder),KIF15::ZKSCAN7
C0152013,Adenocarcinoma of lung (disorder),DNAJC1::SKIDA1
C0152013,Adenocarcinoma of lung (disorder),PRELID3B::TRAPPC10
C0152013,Adenocarcinoma of lung (disorder),CLDN4::UTRN
C0152013,Adenocarcinoma of lung (disorder),MAP3K13::VPS8
C0152013,Adenocarcinoma of lung (disorder),SULF1::ANKS1A
C0152013,Adenocarcinoma of lung (disorder),BRD4::PGLYRP1
C0152013,Adenocarcinoma of lung (disorder),OXSR1::CTDSPL
C0152013,Adenocarcinoma of lung (disorder),PLEKHF2::TP53INP1
C0152013,Adenocarcinoma of lung (disorder),SLC16A3::AKAP10
C0152013,Adenocarcinoma of lung (disorder),FAM83A::LYN
C0152013,Adenocarcinoma of lung (disorder),DUS2::CARMIL2
C0152013,Adenocarcinoma of lung (disorder),IL1R1::IL1R2
C0152013,Adenocarcinoma of lung (disorder),CNPY3::CXCR5
C0152013,Adenocarcinoma of lung (disorder),TENM4::GRIK4
C0152013,Adenocarcinoma of lung (disorder),MAL2::ARFGEF1
C0152013,Adenocarcinoma of lung (disorder),FAM53B::BBIP1
C0152013,Adenocarcinoma of lung (disorder),MDM2::NUP107
C0152013,Adenocarcinoma of lung (disorder),WAC::RDX
C0152013,Adenocarcinoma of lung (disorder),SOS1::ADCY3
C0152013,Adenocarcinoma of lung (disorder),DOCK4::IMMP2L
C0152013,Adenocarcinoma of lung (disorder),DPP3::KDM2A
C0152013,Adenocarcinoma of lung (disorder),TRA2A::EPDR1
C0152013,Adenocarcinoma of lung (disorder),FKTN::TMEM38B
C0152013,Adenocarcinoma of lung (disorder),GSS::TTI1
C0152013,Adenocarcinoma of lung (disorder),CDC37::KMT2C
C0152013,Adenocarcinoma of lung (disorder),FRS2::MDM2
C0152013,Adenocarcinoma of lung (disorder),MAP2K5::SMAD6
C0152013,Adenocarcinoma of lung (disorder),MIB1::SNRPD1
C0152013,Adenocarcinoma of lung (disorder),SARNP::PTMS
C0152013,Adenocarcinoma of lung (disorder),SMAD3::SMAD6
C0152013,Adenocarcinoma of lung (disorder),CLNS1A::SMIM15
C0152013,Adenocarcinoma of lung (disorder),UBA52::CACNA1C
C0152013,Adenocarcinoma of lung (disorder),NDRG1::SNTB1
C0152013,Adenocarcinoma of lung (disorder),KHDC4::ACBD3
C0152013,Adenocarcinoma of lung (disorder),BAZ1A::LRRC9
C0152013,Adenocarcinoma of lung (disorder),SRSF4::SNRNP40
C0152013,Adenocarcinoma of lung (disorder),DNAJC4::CDC42EP2
C0152013,Adenocarcinoma of lung (disorder),TRAPPC6B::MIA2
C0152013,Adenocarcinoma of lung (disorder),DCAF6::ILDR2
C0152013,Adenocarcinoma of lung (disorder),CRKL::SLC25A18
C0152013,Adenocarcinoma of lung (disorder),FGFR2::TACC2
C0152013,Adenocarcinoma of lung (disorder),AARS1::COG4
C0152013,Adenocarcinoma of lung (disorder),ERC1::RET
C0152013,Adenocarcinoma of lung (disorder),BRD9::TPPP
C0152013,Adenocarcinoma of lung (disorder),PPP1R12B::LRRN2
C0152013,Adenocarcinoma of lung (disorder),ZNF606::GDAP1
C0152013,Adenocarcinoma of lung (disorder),ENO1::SNW1
C0152013,Adenocarcinoma of lung (disorder),MYH9::ALK
