STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US30,Montana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,906961,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US05,Arkansas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,2691571,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US44,Rhode Island,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,1057142,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US04,Arizona,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,5273477,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US08,Colorado,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,4425687,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US09,Connecticut,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,3432835,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US18,Indiana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,6127760,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US22,Louisiana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,4477875,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US18,Indiana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,6155967,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US09,Connecticut,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,3458749,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US44,Rhode Island,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1065995,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US04,Arizona,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5396255,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US08,Colorado,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,4490406,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US22,Louisiana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,4497267,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US05,Arkansas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2705927,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US30,Montana,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,911667,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US34,New Jersey,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,8552643,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US31,Nebraska,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1728292,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US28,Mississippi,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2858681,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US42,Pennsylvania,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,12331031,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US01,Alabama,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,4480089,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US06,California,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,34871843,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US56,Wyoming,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,500017,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US11,District of Columbia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,573158,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US19,Iowa,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2934234,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US36,New York,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,19137800,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US32,Nevada,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2173791,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US20,Kansas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2713535,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US54,West Virginia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1805414,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US45,South Carolina,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,4107795,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US33,New Hampshire,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1269089,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US27,Minnesota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5018935,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US17,Illinois,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,12525556,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US02,Alaska,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,642337,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US47,Tennessee,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5795918,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US48,Texas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,21690325,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US41,Oregon,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,3513424,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US39,Ohio,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,11407889,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US23,Maine,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1295960,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US37,North Carolina,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,8326201,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US50,Vermont,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,615442,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US53,Washington,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,6052349,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US15,Hawaii,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1239613,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US49,Utah,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,2324815,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US26,Michigan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,10015710,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US51,Virginia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,7286873,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US12,Florida,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,16689370,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US46,South Dakota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,760020,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US25,Massachusetts,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,6417206,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US38,North Dakota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,638168,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US55,Wisconsin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5445162,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US16,Idaho,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1340372,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US21,Kentucky,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,4089875,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US13,Georgia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,8508256,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US24,Maryland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5440389,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US29,Missouri,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,5674825,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US10,Delaware,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,806169,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US35,New Mexico,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1855309,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US40,Oklahoma,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,3489080,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US35,New Mexico,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1877574,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US40,Oklahoma,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,3504892,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US10,Delaware,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,818003,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US29,Missouri,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,5709403,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US24,Maryland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,5496269,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US13,Georgia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,8622793,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US55,Wisconsin,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,5479203,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US16,Idaho,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1363380,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US21,Kentucky,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,4117170,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US25,Massachusetts,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,6422565,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US38,North Dakota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,638817,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US46,South Dakota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,763729,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US26,Michigan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,10041152,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US49,Utah,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,2360137,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US51,Virginia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,7366977,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US12,Florida,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,17004085,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US15,Hawaii,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1251154,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US53,Washington,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,6104115,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US37,North Carolina,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,8422501,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US50,Vermont,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,617858,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US39,Ohio,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,11434788,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US23,Maine,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1306513,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US41,Oregon,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,3547376,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US48,Texas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,22030931,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US17,Illinois,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,12556006,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US02,Alaska,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,648414,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US27,Minnesota,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,5053572,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US47,Tennessee,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,5847812,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US33,New Hampshire,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1279840,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US54,West Virginia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1812295,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US45,South Carolina,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,4150297,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US20,Kansas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,2723004,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US19,Iowa,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,2941999,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US36,New York,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,19175939,,USA,United States,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,US32,Nevada,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,2248850,,USA,United States,A,Normal value,0,Units,0,Zero
