ChemicalID,CountryName,CountryCode,CityName,Value,Units,Population,Year
As_PM10,Slovenia,SI,Maribor,0.6474,ng.m-3,113747,2013
As_PM10,Spain,ES,Agost,0.2121,ng.m-3,5107,2013
As_PM10,Spain,ES,Alagon,0.2897,ng.m-3,7450,2013
As_PM10,Spain,ES,Albacete,0.7,ng.m-3,174137,2013
As_PM10,Spain,ES,Alcala De Guadaira,0.5788,ng.m-3,76922,2013
As_PM10,Spain,ES,Alcora (L'),0.9651,ng.m-3,,2013
As_PM10,Spain,ES,Alcoy/Alcoi,0.1655,ng.m-3,60372,2013
As_PM10,Spain,ES,Alcudia,0.25,ng.m-3,21683,2013
As_PM10,Spain,ES,Alicante/Alacant,0.1978,ng.m-3,358720,2013
As_PM10,Spain,ES,Almeria,0.5134,ng.m-3,202675,2013
As_PM10,Spain,ES,Almonte,1.067,ng.m-3,24863,2013
As_PM10,Spain,ES,Alzira,0.3177,ng.m-3,47335,2013
As_PM10,Spain,ES,Atazar (El),1.2267,ng.m-3,,2013
As_PM10,Spain,ES,Badajoz,0.2293,ng.m-3,150570,2013
As_PM10,Spain,ES,Bailen,0.4078,ng.m-3,17264,2013
As_PM10,Spain,ES,Barcelona,1.0146,ng.m-3,1702547,2013
As_PM10,Spain,ES,Bellver De Cerdanya,0.5483,ng.m-3,2260,2013
As_PM10,Spain,ES,Berga,0.5471,ng.m-3,17160,2013
As_PM10,Spain,ES,Bilbao,0.6671,ng.m-3,348089,2013
As_PM10,Spain,ES,Bisbal D'Emporda (La),0.7356,ng.m-3,11683,2013
As_PM10,Spain,ES,Breda,0.5557,ng.m-3,3930,2013
As_PM10,Spain,ES,Bunyola,0.86,ng.m-3,7490,2013
As_PM10,Spain,ES,Burgos,0.03,ng.m-3,175895,2013
As_PM10,Spain,ES,Burjassot,0.3501,ng.m-3,40634,2013
As_PM10,Spain,ES,Burriana,1.5468,ng.m-3,36927,2013
As_PM10,Spain,ES,Caceres,0.2463,ng.m-3,96441,2013
As_PM10,Spain,ES,Cadiz,0.4418,ng.m-3,110914,2013
As_PM10,Spain,ES,Camargo,0.3895,ng.m-3,30422,2013
As_PM10,Spain,ES,Campillos,0.1918,ng.m-3,8499,2013
As_PM10,Spain,ES,Carboneras,0.3371,ng.m-3,8441,2013
As_PM10,Spain,ES,Cartagena,0.1645,ng.m-3,219777,2013
As_PM10,Spain,ES,Castellbisbal,0.6626,ng.m-3,12972,2013
As_PM10,Spain,ES,Castellon De La Plana/Castello De La Plana,0.6933,ng.m-3,180379,2013
As_PM10,Spain,ES,Castro-Urdiales,0.2243,ng.m-3,33482,2013
As_PM10,Spain,ES,Cirat,0.3963,ng.m-3,214,2013
As_PM10,Spain,ES,Constanti,0.5987,ng.m-3,6888,2013
As_PM10,Spain,ES,Cordoba,0.5634,ng.m-3,322811,2013
As_PM10,Spain,ES,Donostia-San Sebastian,0.2462,ng.m-3,189093,2013
As_PM10,Spain,ES,Eivissa,0.25,ng.m-3,53717,2013
As_PM10,Spain,ES,Elche/Elx,0.2114,ng.m-3,243128,2013
As_PM10,Spain,ES,Erandio,0.5121,ng.m-3,24662,2013
As_PM10,Spain,ES,Espiel,0.3833,ng.m-3,2341,2013
As_PM10,Spain,ES,Granada,0.3793,ng.m-3,232717,2013
As_PM10,Spain,ES,Huelva,3.6063,ng.m-3,143290,2013
As_PM10,Spain,ES,Igualada,0.6056,ng.m-3,41466,2013
As_PM10,Spain,ES,Jaen,0.2902,ng.m-3,112074,2013
As_PM10,Spain,ES,Linea De La Concepcion (La),0.4321,ng.m-3,,2013
As_PM10,Spain,ES,Llanes,0.1558,ng.m-3,13549,2013
As_PM10,Spain,ES,Lleida,0.5872,ng.m-3,144739,2013
As_PM10,Spain,ES,Madrid,1.0218,ng.m-3,3416771,2013
As_PM10,Spain,ES,Mahon,0.1707,ng.m-3,,2013
As_PM10,Spain,ES,Malaga,0.4922,ng.m-3,591637,2013
As_PM10,Spain,ES,Manlleu,0.6594,ng.m-3,21348,2013
As_PM10,Spain,ES,Marbella,0.3879,ng.m-3,159000,2013
As_PM10,Spain,ES,Merida,0.49,ng.m-3,59857,2013
As_PM10,Spain,ES,Moguer,2.6851,ng.m-3,23551,2013
As_PM10,Spain,ES,Montcada I Reixac,0.6321,ng.m-3,37153,2013
As_PM10,Spain,ES,Morella,0.2217,ng.m-3,2494,2013
As_PM10,Spain,ES,Mostoles,1.1,ng.m-3,214006,2013
As_PM10,Spain,ES,Onda,0.6431,ng.m-3,25817,2013
As_PM10,Spain,ES,Palencia,0.045,ng.m-3,76738,2013
As_PM10,Spain,ES,Palma De Mallorca,0.6008,ng.m-3,431521,2013
As_PM10,Spain,ES,Paterna,0.3001,ng.m-3,74822,2013
As_PM10,Spain,ES,Pinoso,0.1257,ng.m-3,8407,2013
As_PM10,Spain,ES,Plasencia,0.2168,ng.m-3,39829,2013
As_PM10,Spain,ES,Ponferrada,4.185,ng.m-3,62994,2013
As_PM10,Spain,ES,Pont De Vilomara I Rocafort (El),0.5816,ng.m-3,7753,2013
As_PM10,Spain,ES,Prat De Llobregat (El),1.1913,ng.m-3,,2013
As_PM10,Spain,ES,Puertollano,1.2275,ng.m-3,45195,2013
As_PM10,Spain,ES,Reinosa,0.3603,ng.m-3,8566,2013
As_PM10,Spain,ES,Reus,0.5797,ng.m-3,109930,2013
As_PM10,Spain,ES,Sagunto/Sagunt,0.3474,ng.m-3,71377,2013
As_PM10,Spain,ES,San Fernando,0.4836,ng.m-3,93645,2013
As_PM10,Spain,ES,San Jorge,0.2521,ng.m-3,1381,2013
As_PM10,Spain,ES,San Roque,0.5496,ng.m-3,34190,2013
As_PM10,Spain,ES,San Vicente Del Raspeig/Sant Vicent Del Raspeig,0.2081,ng.m-3,60269,2013
As_PM10,Spain,ES,Sant Andreu De La Barca,1.4445,ng.m-3,27062,2013
As_PM10,Spain,ES,Sant Feliu De Llobregat,1.1636,ng.m-3,46554,2013
As_PM10,Spain,ES,Sant Vicenc Dels Horts,3.2672,ng.m-3,28568,2013
As_PM10,Spain,ES,Santa Eulalia Del Rio,0.3804,ng.m-3,1020,2013
As_PM10,Spain,ES,Sevilla,0.692,ng.m-3,687488,2013
As_PM10,Spain,ES,Soria,0.03,ng.m-3,40750,2013
As_PM10,Spain,ES,Suria,0.583,ng.m-3,6090,2013
As_PM10,Spain,ES,Tiana,0.6,ng.m-3,9305,2013
As_PM10,Spain,ES,Toledo,0.7,ng.m-3,86526,2013
As_PM10,Spain,ES,Toril,0.1949,ng.m-3,159,2013
As_PM10,Spain,ES,Torrebaja,0.1667,ng.m-3,391,2013
As_PM10,Spain,ES,Torrejon De Ardoz,1.1021,ng.m-3,140626,2013
As_PM10,Spain,ES,Torrelavega,0.3202,ng.m-3,51663,2013
As_PM10,Spain,ES,Torrevieja,0.1442,ng.m-3,94803,2013
As_PM10,Spain,ES,Tortosa,0.5616,ng.m-3,35265,2013
As_PM10,Spain,ES,Valencia,0.4298,ng.m-3,825948,2013
As_PM10,Spain,ES,Vall D'Alba,0.5886,ng.m-3,3103,2013
As_PM10,Spain,ES,Vall D'Uixo (La),0.43,ng.m-3,31884,2013
As_PM10,Spain,ES,Vila-Seca,0.593,ng.m-3,23826,2013
As_PM10,Spain,ES,Vilanova I La Geltru,0.6168,ng.m-3,70418,2013
As_PM10,Spain,ES,Villaharta,0.281,ng.m-3,634,2013
As_PM10,Spain,ES,Villarreal/Vila-Real,1.6013,ng.m-3,52505,2013
As_PM10,Spain,ES,Vitoria-Gasteiz,0.2809,ng.m-3,257968,2013
As_PM10,Spain,ES,Zafra,0.2534,ng.m-3,16711,2013
As_PM10,Sweden,SE,Kungsbacka,0.181,ng.m-3,85653,2013
As_PM10,Sweden,SE,Nykoping,0.3225,ng.m-3,58200,2013
As_PM10,Sweden,SE,Svalov,0.0605,ng.m-3,14544,2013
BaP,Austria,AT,Illmitz,6.3856,ug.m-2.day-1,2357,2013
BaP,Belgium,BE,Bruxelles,0.2679,ng.m-3,196828,2013
BaP,Belgium,BE,Elsene=Ixelles,0.178,ng.m-3,89278,2013
BaP,Belgium,BE,Sint-Jan-Molenbeek=Molenbeek-Saint-Jean,0.4005,ng.m-3,98365,2013
BaP,Belgium,BE,Sint-Lambrechts-Woluwe=Woluwe-Saint-Lambert,0.2028,ng.m-3,60771,2013
BaP,Belgium,BE,Ukkel=Uccle,0.2182,ng.m-3,86806,2013
BaP,Finland,FI,Juupajoki,0.0068,ug.m-2.day-1,1708,2013
BaP,Finland,FI,Virolahti,0.0136,ug.m-2.day-1,2927,2013
BaP,France,FR,Dieulefit,0.01,ug.m-2.day-1,3230,2013
BaP,France,FR,Les Mazures,0.0125,ug.m-2.day-1,867,2013
BaP,Germany,DE,Buckow (Markische Schweiz),15.8,ug.m-2.day-1,1493,2013
BaP,Germany,DE,Cottbus,11.8,ug.m-2.day-1,100010,2013
BaP,Germany,DE,Halle (Saale),40.0,ug.m-2.day-1,242172,2013
BaP,Germany,DE,Luder,7.614,ug.m-2.day-1,1234,2013
BaP,Germany,DE,Oberried,6.1078,ug.m-2.day-1,2840,2013
BaP,Germany,DE,Potsdam,20.95,ug.m-2.day-1,187119,2013
BaP,Germany,DE,Suhl,12.7276,ug.m-2.day-1,36986,2013
BaP,Germany,DE,Sylt,3.3596,ug.m-2.day-1,13679,2013
BaP,Germany,DE,Zingst,11.7161,ug.m-2.day-1,3098,2013
BaP,Latvia,LV,Rucava,0.0089,ng.l-1,,2013
BaP,Norway,NO,Svalbard,0.003,ng.m-3,0,2013
BaP,Slovenia,SI,Kocevje,72.73,ug.m-2.day-1,15661,2013
BaP,Sweden,SE,Kungsbacka,0.0393,ng.m-3,85653,2013
BaP,Sweden,SE,Nykoping,0.0499,ng.m-3,58200,2013
BaP,Sweden,SE,Svalov,0.0671,ng.m-3,14544,2013
C6H6,Austria,AT,Ansfelden,1.99,ug.m-3,18251,2013
C6H6,Austria,AT,Braunau Am Inn,1.0308,ug.m-3,17628,2013
C6H6,Austria,AT,Enns,0.9225,ug.m-3,12265,2013
C6H6,Austria,AT,Grunbach,0.522,ug.m-3,1866,2013
C6H6,Austria,AT,Klagenfurt,1.6799,ug.m-3,104866,2013
C6H6,Austria,AT,Linz,1.7883,ug.m-3,211944,2013
C6H6,Austria,AT,Steyr,0.8491,ug.m-3,38034,2013
C6H6,Austria,AT,Steyregg,1.1045,ug.m-3,5039,2013
C6H6,Austria,AT,Vocklabruck,0.9167,ug.m-3,12803,2013
C6H6,Austria,AT,Wels,1.0817,ug.m-3,65287,2013
C6H6,Belgium,BE,Andenne,0.5646,ug.m-3,28187,2013
C6H6,Belgium,BE,Ans,0.9111,ug.m-3,28989,2013
C6H6,Belgium,BE,Antwerpen,1.3802,ug.m-3,544759,2013
C6H6,Belgium,BE,Baelen,0.5669,ug.m-3,4487,2013
C6H6,Belgium,BE,Beveren,1.0006,ug.m-3,50838,2013
C6H6,Belgium,BE,Bruxelles,0.2905,ug.m-3,196828,2013
C6H6,Belgium,BE,Charleroi,0.6835,ug.m-3,204322,2013
C6H6,Belgium,BE,Chaumont-Gistoux,0.596,ug.m-3,11818,2013
C6H6,Belgium,BE,Elsene=Ixelles,0.979,ug.m-3,89278,2013
C6H6,Belgium,BE,Engis,0.9316,ug.m-3,6296,2013
C6H6,Belgium,BE,Geel,0.8662,ug.m-3,42331,2013
C6H6,Belgium,BE,Habay,0.5012,ug.m-3,8723,2013
C6H6,Belgium,BE,Hasselt,0.6462,ug.m-3,80828,2013
C6H6,Belgium,BE,Havinnes,0.6274,ug.m-3,,2013
C6H6,Belgium,BE,Herstal,0.9165,ug.m-3,40814,2013
C6H6,Belgium,BE,Laakdal,0.5472,ug.m-3,16753,2013
C6H6,Belgium,BE,Liege,1.1781,ug.m-3,195778,2013
C6H6,Belgium,BE,Mons,0.6891,ug.m-3,96358,2013
C6H6,Belgium,BE,Mouscron (Moeskroen),0.811,ug.m-3,59987,2013
C6H6,Belgium,BE,Peruwelz,0.6558,ug.m-3,17318,2013
C6H6,Belgium,BE,Sainte-Ode,0.47,ug.m-3,2720,2013
C6H6,Belgium,BE,Sint-Jan-Molenbeek=Molenbeek-Saint-Jean,0.7254,ug.m-3,98365,2013
C6H6,Belgium,BE,Sint-Lambrechts-Woluwe=Woluwe-Saint-Lambert,0.6958,ug.m-3,60771,2013
C6H6,Belgium,BE,Somme-Leuze,0.4622,ug.m-3,6099,2013
C6H6,Belgium,BE,Stabroek,0.9203,ug.m-3,18826,2013
C6H6,Belgium,BE,Tessenderlo,0.7503,ug.m-3,19011,2013
C6H6,Belgium,BE,Ukkel=Uccle,0.5997,ug.m-3,86806,2013
C6H6,Belgium,BE,Veurne,0.5208,ug.m-3,12542,2013
C6H6,Belgium,BE,Vielsalm,0.3556,ug.m-3,7940,2013
C6H6,Belgium,BE,Viroinval,0.4422,ug.m-3,5649,2013
C6H6,Belgium,BE,Zelzate,1.1907,ug.m-3,13704,2013
C6H6,Croatia,HR,Osijek,1.0203,ug.m-3,96313,2013
C6H6,Croatia,HR,Sisak,1.6043,ug.m-3,40121,2013
C6H6,Croatia,HR,Zagreb,1.336,ug.m-3,767131,2013
C6H6,Cyprus,CY,Lefkosia,1.1853,ug.m-3,56848,2013
C6H6,Czechia,CZ,Brno,2.4135,ug.m-3,400566,2013
C6H6,Czechia,CZ,Ceske Budejovice,1.6806,ug.m-3,97377,2013
C6H6,Czechia,CZ,Dolni Lutyne,2.6454,ug.m-3,5315,2013
C6H6,Czechia,CZ,Hora Svate Kateriny,0.634,ug.m-3,460,2013
C6H6,Czechia,CZ,Jihlava,1.2431,ug.m-3,53986,2013
C6H6,Czechia,CZ,Kadan,1.1829,ug.m-3,18165,2013
C6H6,Czechia,CZ,Kladno,1.1014,ug.m-3,69078,2013
C6H6,Czechia,CZ,Olomouc,1.6819,ug.m-3,102293,2013
C6H6,Czechia,CZ,Opava,1.562,ug.m-3,55600,2013
C6H6,Czechia,CZ,Ostrava,3.2117,ug.m-3,284765,2013
C6H6,Czechia,CZ,Pardubice,1.0851,ug.m-3,92362,2013
C6H6,Czechia,CZ,Plzen,1.9797,ug.m-3,185599,2013
C6H6,Czechia,CZ,Praha,1.563,ug.m-3,1384732,2013
C6H6,Czechia,CZ,Sedlec,1.1176,ug.m-3,851,2013
C6H6,Czechia,CZ,Sokolov,1.1966,ug.m-3,22155,2013
C6H6,Czechia,CZ,Trinec,1.4948,ug.m-3,34266,2013
C6H6,Czechia,CZ,Usti Nad Labem,1.8514,ug.m-3,91342,2013
C6H6,Czechia,CZ,Zlin,1.6902,ug.m-3,74255,2013
C6H6,Denmark,DK,Copenhagen,0.8933,ug.m-3,,2013
C6H6,Estonia,EE,Kohtla-Jarve,0.7644,ug.m-3,33434,2013
C6H6,Estonia,EE,Narva,0.6164,ug.m-3,53360,2013
C6H6,Estonia,EE,Noo,0.6355,ug.m-3,4387,2013
C6H6,Estonia,EE,Tallinn,0.4197,ug.m-3,457572,2013
C6H6,Finland,FI,Helsinki,0.6282,ug.m-3,674500,2013
C6H6,Finland,FI,Lahti,0.8167,ug.m-3,120693,2013
C6H6,Finland,FI,Muonio,0.6834,ug.m-3,2325,2013
C6H6,Finland,FI,Vantaa,0.8021,ug.m-3,247443,2013
C6H6,France,FR,Aix-En-Provence,1.2798,ug.m-3,147478,2013
C6H6,France,FR,Amiens,1.2182,ug.m-3,133625,2013
C6H6,France,FR,Angers,0.7,ug.m-3,157175,2013
C6H6,France,FR,Anglet,1.0268,ug.m-3,41153,2013
C6H6,France,FR,Angouleme,1.161,ug.m-3,41086,2013
C6H6,France,FR,Antibes,2.0059,ug.m-3,75130,2013
C6H6,France,FR,Arles,0.9275,ug.m-3,50415,2013
C6H6,France,FR,Aubervilliers,0.998,ug.m-3,90071,2013
C6H6,France,FR,Avignon,1.0896,ug.m-3,90330,2013
C6H6,France,FR,Bassens,1.0418,ug.m-3,7842,2013
C6H6,France,FR,Beauvais,1.1818,ug.m-3,56677,2013
C6H6,France,FR,Belfort,1.2625,ug.m-3,45155,2013
C6H6,France,FR,Berre-L'Etang,1.0813,ug.m-3,13912,2013
C6H6,France,FR,Besancon,1.4576,ug.m-3,119198,2013
C6H6,France,FR,Bethune,1.2,ug.m-3,24992,2013
C6H6,France,FR,Blagnac,1.0304,ug.m-3,26466,2013
C6H6,France,FR,Bordeaux,1.4182,ug.m-3,261804,2013
C6H6,France,FR,Bourges,1.5268,ug.m-3,63702,2013
C6H6,France,FR,Caen,0.8594,ug.m-3,108200,2013
C6H6,France,FR,Cagnes-Sur-Mer,1.3604,ug.m-3,52580,2013
C6H6,France,FR,Calais,1.0778,ug.m-3,67380,2013
C6H6,France,FR,Cannes,1.4631,ug.m-3,73255,2013
C6H6,France,FR,Chateauneuf-Les-Martigues,1.36,ug.m-3,17909,2013
C6H6,France,FR,Clermont-Ferrand,1.5219,ug.m-3,147327,2013
C6H6,France,FR,Colmar,1.2364,ug.m-3,67730,2013
C6H6,France,FR,Dijon,1.58,ug.m-3,159346,2013
C6H6,France,FR,Dunkerque,1.0012,ug.m-3,86788,2013
C6H6,France,FR,Feyzin,3.0657,ug.m-3,9850,2013
C6H6,France,FR,Forbach,0.667,ug.m-3,21130,2013
C6H6,France,FR,Fort-De-France,1.8639,ug.m-3,74921,2013
C6H6,France,FR,Fos-Sur-Mer,1.2469,ug.m-3,15469,2013
C6H6,France,FR,Gap,1.174,ug.m-3,40500,2013
C6H6,France,FR,Gennevilliers,1.0021,ug.m-3,49410,2013
C6H6,France,FR,Gonfreville-L'Orcher,1.3971,ug.m-3,8961,2013
C6H6,France,FR,Grasse,1.54,ug.m-3,48323,2013
C6H6,France,FR,Grenoble,1.1136,ug.m-3,157477,2013
C6H6,France,FR,Gueret,0.815,ug.m-3,12840,2013
C6H6,France,FR,Harfleur,1.428,ug.m-3,8315,2013
C6H6,France,FR,Issoire,0.8838,ug.m-3,15014,2013
C6H6,France,FR,L' Hopital,1.0208,ug.m-3,,2013
C6H6,France,FR,L'Hopital,1.2327,ug.m-3,5182,2013
C6H6,France,FR,La Rochelle,1.388,ug.m-3,78535,2013
C6H6,France,FR,La Seyne-Sur-Mer,1.935,ug.m-3,62763,2013
C6H6,France,FR,Le Havre,1.2842,ug.m-3,166058,2013
C6H6,France,FR,Le Pontet,1.277,ug.m-3,17551,2013
C6H6,France,FR,Limoges,1.3436,ug.m-3,129760,2013
C6H6,France,FR,Lorient,1.2904,ug.m-3,57846,2013
C6H6,France,FR,Luneville,1.1612,ug.m-3,17755,2013
C6H6,France,FR,Lyon,1.6244,ug.m-3,522250,2013
C6H6,France,FR,Marignane,1.505,ug.m-3,33003,2013
C6H6,France,FR,Marseille,2.1246,ug.m-3,873076,2013
C6H6,France,FR,Martigues,1.3,ug.m-3,48568,2013
C6H6,France,FR,Melun,1.3642,ug.m-3,42367,2013
C6H6,France,FR,Montpellier,1.2,ug.m-3,302454,2013
C6H6,France,FR,Mulhouse,1.175,ug.m-3,106341,2013
C6H6,France,FR,Nancy,1.1996,ug.m-3,104260,2013
C6H6,France,FR,Nantes,0.7249,ug.m-3,323204,2013
C6H6,France,FR,Nice,1.7839,ug.m-3,348085,2013
C6H6,France,FR,Nimes,0.9,ug.m-3,148104,2013
C6H6,France,FR,Niort,1.2865,ug.m-3,59309,2013
C6H6,France,FR,Nuits-Saint-Georges,1.725,ug.m-3,5309,2013
C6H6,France,FR,Orleans,1.395,ug.m-3,116617,2013
C6H6,France,FR,Pantin,1.5415,ug.m-3,60800,2013
C6H6,France,FR,Paris,1.7983,ug.m-3,2133111,2013
C6H6,France,FR,Petit-Couronne,1.8478,ug.m-3,8688,2013
C6H6,France,FR,Pierre-Benite,0.7735,ug.m-3,10397,2013
C6H6,France,FR,Poitiers,1.4585,ug.m-3,90240,2013
C6H6,France,FR,Port-De-Bouc,1.4291,ug.m-3,16136,2013
C6H6,France,FR,Port-Jerome-Sur-Seine,1.1608,ug.m-3,10387,2013
C6H6,France,FR,Port-Saint-Louis-Du-Rhone,0.7525,ug.m-3,8446,2013
C6H6,France,FR,Quillebeuf-Sur-Seine,1.4739,ug.m-3,816,2013
C6H6,France,FR,Reims,1.0366,ug.m-3,179380,2013
C6H6,France,FR,Rennes,1.4908,ug.m-3,225081,2013
C6H6,France,FR,Rogerville,2.2032,ug.m-3,1706,2013
C6H6,France,FR,Rognac,1.15,ug.m-3,12175,2013
C6H6,France,FR,Roubaix,0.6393,ug.m-3,98892,2013
C6H6,France,FR,Rouen,1.4176,ug.m-3,114083,2013
C6H6,France,FR,Roussillon,0.7062,ug.m-3,8589,2013
C6H6,France,FR,Saint-Etienne,0.85,ug.m-3,172718,2013
C6H6,France,FR,Saint-Remy-Sur-Avre,1.7645,ug.m-3,4057,2013
C6H6,France,FR,Salaise-Sur-Sanne,0.8562,ug.m-3,4505,2013
C6H6,France,FR,Salome,0.975,ug.m-3,3051,2013
C6H6,France,FR,Salon-De-Provence,0.905,ug.m-3,44731,2013
C6H6,France,FR,Sochaux,0.92,ug.m-3,3795,2013
C6H6,France,FR,Strasbourg,1.2868,ug.m-3,291313,2013
C6H6,France,FR,Toulon,1.373,ug.m-3,180452,2013
C6H6,France,FR,Toulouse,1.7172,ug.m-3,504078,2013
C6H6,France,FR,Tours,1.5674,ug.m-3,137658,2013
C6H6,France,FR,Valence,0.998,ug.m-3,64483,2013
C6H6,France,FR,Valenciennes,1.1889,ug.m-3,42991,2013
C6H6,France,FR,Vannes,1.11,ug.m-3,54420,2013
C6H6,France,FR,Vernaison,0.8088,ug.m-3,5140,2013
C6H6,France,FR,Vitry-Sur-Seine,0.9365,ug.m-3,96205,2013
C6H6,Germany,DE,Aachen,1.5202,ug.m-3,252769,2013
C6H6,Germany,DE,Aalen,0.9727,ug.m-3,69147,2013
C6H6,Germany,DE,Andechs,0.7457,ug.m-3,3865,2013
C6H6,Germany,DE,Ansbach,1.2143,ug.m-3,42311,2013
C6H6,Germany,DE,Augsburg,1.1859,ug.m-3,303150,2013
C6H6,Germany,DE,Bad Lauterberg Im Harz,1.0755,ug.m-3,10258,2013
C6H6,Germany,DE,Bayreuth,1.3867,ug.m-3,74907,2013
C6H6,Germany,DE,Berlin,1.3835,ug.m-3,3782202,2013
C6H6,Germany,DE,Bitterfeld-Wolfen,0.6645,ug.m-3,37850,2013
C6H6,Germany,DE,Blankenfelde-Mahlow,0.7852,ug.m-3,29344,2013
C6H6,Germany,DE,Bonn,1.678,ug.m-3,335789,2013
C6H6,Germany,DE,Bosel,0.4789,ug.m-3,8965,2013
C6H6,Germany,DE,Bottrop,3.7591,ug.m-3,118705,2013
C6H6,Germany,DE,Braunschweig,0.9342,ug.m-3,252066,2013
C6H6,Germany,DE,Burghausen,1.9471,ug.m-3,19494,2013
C6H6,Germany,DE,Castrop-Rauxel,2.22,ug.m-3,74370,2013
C6H6,Germany,DE,Chemnitz,1.006,ug.m-3,250681,2013
C6H6,Germany,DE,Cottbus,1.1385,ug.m-3,100010,2013
C6H6,Germany,DE,Darmstadt,1.2932,ug.m-3,164792,2013
C6H6,Germany,DE,Dillingen/ Saar,1.4517,ug.m-3,20070,2013
C6H6,Germany,DE,Dortmund,1.619,ug.m-3,595471,2013
C6H6,Germany,DE,Dresden,1.0599,ug.m-3,566222,2013
C6H6,Germany,DE,Duisburg,1.242,ug.m-3,503707,2013
C6H6,Germany,DE,Dusseldorf,1.74,ug.m-3,631217,2013
C6H6,Germany,DE,Eggenstein-Leopoldsh,0.7937,ug.m-3,16777,2013
C6H6,Germany,DE,Elsterwerda,0.6898,ug.m-3,13966,2013
C6H6,Germany,DE,Emden,0.5193,ug.m-3,50659,2013
C6H6,Germany,DE,Erfurt,1.2541,ug.m-3,215675,2013
C6H6,Germany,DE,Essen,1.356,ug.m-3,9083,2013
C6H6,Germany,DE,Filderstadt,1.0406,ug.m-3,46295,2013
C6H6,Germany,DE,Flensburg,1.0725,ug.m-3,92667,2013
C6H6,Germany,DE,Frankenthal (Pfalz),1.82,ug.m-3,906,2013
C6H6,Germany,DE,Frankfurt (Oder),1.376,ug.m-3,58818,2013
C6H6,Germany,DE,Frankfurt Am Main,1.1997,ug.m-3,775790,2013
C6H6,Germany,DE,Freiburg Im Breisgau,1.2824,ug.m-3,237244,2013
C6H6,Germany,DE,Fulda,1.5394,ug.m-3,70366,2013
C6H6,Germany,DE,Gartringen,0.7091,ug.m-3,12852,2013
C6H6,Germany,DE,Gelsenkirchen,1.4736,ug.m-3,265885,2013
C6H6,Germany,DE,Gieen,1.3833,ug.m-3,94996,2013
C6H6,Germany,DE,Gorlitz,1.8936,ug.m-3,56694,2013
C6H6,Germany,DE,Gottingen,0.9426,ug.m-3,120261,2013
C6H6,Germany,DE,Hagen,2.3494,ug.m-3,11264,2013
C6H6,Germany,DE,Halle (Saale),0.8906,ug.m-3,242172,2013
C6H6,Germany,DE,Hamburg,0.9081,ug.m-3,1910160,2013
C6H6,Germany,DE,Hameln,1.5469,ug.m-3,57916,2013
C6H6,Germany,DE,Hannover,0.8414,ug.m-3,548186,2013
C6H6,Germany,DE,Heidelberg,1.4353,ug.m-3,162960,2013
C6H6,Germany,DE,Heilbronn,0.8558,ug.m-3,130093,2013
C6H6,Germany,DE,Heppenheim,1.2167,ug.m-3,27610,2013
C6H6,Germany,DE,Ingolstadt,1.5243,ug.m-3,142308,2013
C6H6,Germany,DE,Itzehoe,1.322,ug.m-3,32319,2013
C6H6,Germany,DE,Karlsruhe,1.7524,ug.m-3,309964,2013
C6H6,Germany,DE,Kassel,1.35,ug.m-3,204687,2013
C6H6,Germany,DE,Kehl,0.8198,ug.m-3,38721,2013
C6H6,Germany,DE,Kiel,0.9702,ug.m-3,248873,2013
C6H6,Germany,DE,Klingenthal,1.3077,ug.m-3,7669,2013
C6H6,Germany,DE,Koblenz,1.308,ug.m-3,115298,2013
C6H6,Germany,DE,Koln,1.7046,ug.m-3,1087353,2013
C6H6,Germany,DE,Leipzig,1.8734,ug.m-3,619879,2013
C6H6,Germany,DE,Leonberg,2.0333,ug.m-3,1039,2013
C6H6,Germany,DE,Leuna,0.7909,ug.m-3,14174,2013
C6H6,Germany,DE,Limburg A.D. Lahn,0.7167,ug.m-3,36506,2013
C6H6,Germany,DE,Lubeck,1.1069,ug.m-3,219044,2013
C6H6,Germany,DE,Ludwigsburg,1.3438,ug.m-3,94859,2013
C6H6,Germany,DE,Ludwigshafen Am Rhein,2.244,ug.m-3,176110,2013
C6H6,Germany,DE,Magdeburg,0.8487,ug.m-3,240114,2013
C6H6,Germany,DE,Mainz,2.0769,ug.m-3,222889,2013
C6H6,Germany,DE,Mannheim,1.19,ug.m-3,316877,2013
C6H6,Germany,DE,Marburg,1.2833,ug.m-3,78203,2013
C6H6,Germany,DE,Mayen,2.6286,ug.m-3,19882,2013
C6H6,Germany,DE,Mehring,1.1514,ug.m-3,2536,2013
C6H6,Germany,DE,Merzalben,1.01,ug.m-3,1188,2013
C6H6,Germany,DE,Monchengladbach,1.46,ug.m-3,268943,2013
C6H6,Germany,DE,Muhlhausen/Thuringen,1.1001,ug.m-3,36641,2013
C6H6,Germany,DE,Munchen,1.4911,ug.m-3,1510378,2013
C6H6,Germany,DE,Munster,1.186,ug.m-3,14518,2013
C6H6,Germany,DE,Munstertalschwarzwal,0.4407,ug.m-3,14518,2013
C6H6,Germany,DE,Neuhausen/Erzgeb.,0.7528,ug.m-3,2520,2013
C6H6,Germany,DE,Neuwied,1.3174,ug.m-3,66243,2013
C6H6,Germany,DE,Nurnberg,1.555,ug.m-3,526091,2013
C6H6,Germany,DE,Oldenburg (Oldb),1.3435,ug.m-3,174629,2013
C6H6,Germany,DE,Osnabruck,1.0646,ug.m-3,166960,2013
C6H6,Germany,DE,Overath,1.7333,ug.m-3,27489,2013
