pollutant,country,sampling_point,station_name,municipality,latitude,longitude,station_area,annual_mean,n_observations,unit,agg_type,year
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,70.1979,8150,ug.m-3,hour,2015
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,68.4917,8139,ug.m-3,hour,2016
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,68.9413,7973,ug.m-3,hour,2017
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,78.1713,8216,ug.m-3,hour,2018
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,74.5487,7799,ug.m-3,hour,2019
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,68.8158,8178,ug.m-3,hour,2020
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,64.8778,8240,ug.m-3,hour,2021
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,71.1157,8270,ug.m-3,hour,2022
O3,CZ,SPO.CZ_ESVRA_O3_40845,Svratouch,Svratouch,49.73508,16.0342,rural-regional,71.8254,8210,ug.m-3,hour,2023
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,65.0706,8720,ug.m-3,hour,2013
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,61.7886,8587,ug.m-3,hour,2014
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,67.1354,8350,ug.m-3,hour,2015
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,64.8122,8355,ug.m-3,hour,2016
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,67.7715,8257,ug.m-3,hour,2017
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,73.2667,8356,ug.m-3,hour,2018
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,71.0313,8309,ug.m-3,hour,2019
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,67.1998,8456,ug.m-3,hour,2020
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,63.2176,8379,ug.m-3,hour,2021
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,69.7136,8154,ug.m-3,hour,2022
O3,CZ,SPO.CZ_KPRBA_O3_40545,Prebuz,Přebuz,50.37248,12.61538,rural-regional,70.1992,8348,ug.m-3,hour,2023
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,49.5255,8662,ug.m-3,hour,2013
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,46.4920,8697,ug.m-3,hour,2014
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,53.3115,8318,ug.m-3,hour,2015
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,47.7717,8665,ug.m-3,hour,2016
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,51.3390,8549,ug.m-3,hour,2017
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,56.2718,8675,ug.m-3,hour,2018
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,58.1854,8642,ug.m-3,hour,2019
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,52.1393,8732,ug.m-3,hour,2020
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,53.4138,8595,ug.m-3,hour,2021
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,53.7237,8567,ug.m-3,hour,2022
O3,CZ,SPO.CZ_TTROA_O3_40878,Trinec-Kosmos,Třinec,49.66811,18.6778,urban,56.9140,8614,ug.m-3,hour,2023
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,38.1541,2415,ug.m-3,hour,2015
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,56.5818,8319,ug.m-3,hour,2016
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,60.2442,8361,ug.m-3,hour,2017
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,66.9978,8357,ug.m-3,hour,2018
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,61.8500,8290,ug.m-3,hour,2019
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,58.4198,8311,ug.m-3,hour,2020
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,59.9189,8368,ug.m-3,hour,2021
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,61.6768,8367,ug.m-3,hour,2022
O3,CZ,SPO.CZ_ZTNVA_O3_1369020,,,,,,62.5343,8325,ug.m-3,hour,2023
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,45.7574,8753,ug.m-3,hour,2013
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,45.4607,8729,ug.m-3,hour,2014
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,52.5539,8441,ug.m-3,hour,2015
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,49.3898,8328,ug.m-3,hour,2016
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,51.6358,8124,ug.m-3,hour,2017
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,60.5225,8276,ug.m-3,hour,2018
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,55.3646,8192,ug.m-3,hour,2019
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,51.1941,8311,ug.m-3,hour,2020
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,51.2002,8243,ug.m-3,hour,2021
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,53.2245,8087,ug.m-3,hour,2022
O3,CZ,SPO.CZ_BBNYA_O3_40795,Brno-Turany,Brno,49.14897,16.69622,suburban,53.7870,8237,ug.m-3,hour,2023
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,45.6252,8680,ug.m-3,hour,2013
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,43.4738,8669,ug.m-3,hour,2014
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,50.1984,8356,ug.m-3,hour,2015
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,47.3963,8074,ug.m-3,hour,2016
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,47.5823,8047,ug.m-3,hour,2017
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,56.5790,8075,ug.m-3,hour,2018
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,55.3020,8182,ug.m-3,hour,2019
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,50.0235,8036,ug.m-3,hour,2020
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,49.6198,8074,ug.m-3,hour,2021
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,54.0308,8211,ug.m-3,hour,2022
O3,CZ,SPO.CZ_EPAUA_O3_41093,Pardubice Dukla,Pardubice,50.02404,15.76355,urban,55.8012,8161,ug.m-3,hour,2023
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,47.0657,8754,ug.m-3,hour,2013
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,43.4496,8754,ug.m-3,hour,2014
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,50.3783,8383,ug.m-3,hour,2015
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,47.8404,8285,ug.m-3,hour,2016
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,50.1311,8356,ug.m-3,hour,2017
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,58.4790,8315,ug.m-3,hour,2018
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,53.9446,8190,ug.m-3,hour,2019
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,49.7285,8243,ug.m-3,hour,2020
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,47.0148,8255,ug.m-3,hour,2021
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,53.4872,7982,ug.m-3,hour,2022
O3,CZ,SPO.CZ_ULTTA_O3_41123,Litomerice,Litoměřice,50.5409,14.11941,urban,52.2000,8296,ug.m-3,hour,2023
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,62.0644,8726,ug.m-3,hour,2013
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,57.2761,8666,ug.m-3,hour,2014
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,61.8319,8391,ug.m-3,hour,2015
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,56.4080,7845,ug.m-3,hour,2016
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,62.3991,8114,ug.m-3,hour,2017
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,67.3751,8366,ug.m-3,hour,2018
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,63.6322,8508,ug.m-3,hour,2019
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,59.6262,8299,ug.m-3,hour,2020
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,59.6089,8367,ug.m-3,hour,2021
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,60.2435,8078,ug.m-3,hour,2022
O3,CZ,SPO.CZ_BKUCA_O3_248573,Kucharovice,Kuchařovice,48.88136,16.08582,rural-nearcity,63.9202,7993,ug.m-3,hour,2023
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,65.3715,8751,ug.m-3,hour,2013
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,64.2102,8748,ug.m-3,hour,2014
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,70.5850,8477,ug.m-3,hour,2015
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,65.4385,8379,ug.m-3,hour,2016
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,66.2432,8301,ug.m-3,hour,2017
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,70.9635,8182,ug.m-3,hour,2018
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,70.0790,8369,ug.m-3,hour,2019
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,64.8456,8257,ug.m-3,hour,2020
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,67.4622,8367,ug.m-3,hour,2021
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,66.2955,8297,ug.m-3,hour,2022
O3,CZ,SPO.CZ_MJESA_O3_40696,Jesenik-lazne,Jeseník,50.24224,17.19018,rural-nearcity,66.2943,8335,ug.m-3,hour,2023
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,50.3525,8743,ug.m-3,hour,2013
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,49.7462,8705,ug.m-3,hour,2014
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,58.3341,8498,ug.m-3,hour,2015
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,54.4706,8428,ug.m-3,hour,2016
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,61.0919,8294,ug.m-3,hour,2017
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,62.0226,8454,ug.m-3,hour,2018
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,61.2618,8578,ug.m-3,hour,2019
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,56.2377,8517,ug.m-3,hour,2020
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,57.1704,8578,ug.m-3,hour,2021
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,58.8491,8235,ug.m-3,hour,2022
O3,CZ,SPO.CZ_CPRAA_O3_40904,Prachatice,Prachatice,49.01609,14.00044,suburban,62.7269,8378,ug.m-3,hour,2023
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,29.4356,8717,ug.m-3,hour,2014
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,44.0175,8387,ug.m-3,hour,2015
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,43.7631,7966,ug.m-3,hour,2016
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,47.1168,7984,ug.m-3,hour,2017
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,53.5067,8157,ug.m-3,hour,2018
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,50.6065,7887,ug.m-3,hour,2019
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,45.3391,7937,ug.m-3,hour,2020
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,45.7406,7840,ug.m-3,hour,2021
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,49.1523,7758,ug.m-3,hour,2022
O3,CZ,SPO.CZ_BBDNA_O3_1193933,,,,,,51.1686,7849,ug.m-3,hour,2023
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,52.5404,8638,ug.m-3,hour,2013
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,54.1334,8571,ug.m-3,hour,2014
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,59.1009,8246,ug.m-3,hour,2015
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,54.3875,8296,ug.m-3,hour,2016
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,56.6896,8251,ug.m-3,hour,2017
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,65.8339,8345,ug.m-3,hour,2018
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,60.3717,8146,ug.m-3,hour,2019
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,56.1493,8215,ug.m-3,hour,2020
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,55.2906,8183,ug.m-3,hour,2021
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,60.1565,8060,ug.m-3,hour,2022
O3,CZ,SPO.CZ_HHKOK_O3_40244,Hradec Kralove-observator,Hradec Králové,50.17763,15.83839,suburban,60.8488,8365,ug.m-3,hour,2023
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,51.4521,8663,ug.m-3,hour,2013
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,47.1914,8736,ug.m-3,hour,2014
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,54.1192,8412,ug.m-3,hour,2015
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,51.3632,8424,ug.m-3,hour,2016
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,53.4648,8324,ug.m-3,hour,2017
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,59.4889,8384,ug.m-3,hour,2018
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,59.3188,8221,ug.m-3,hour,2019
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,52.8663,8412,ug.m-3,hour,2020
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,51.7376,8375,ug.m-3,hour,2021
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,55.8779,8384,ug.m-3,hour,2022
O3,CZ,SPO.CZ_KSOMA_O3_40532,Sokolov,Sokolov,50.17282,12.67282,suburban,58.4633,8368,ug.m-3,hour,2023
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,49.8914,8712,ug.m-3,hour,2013
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,46.9414,8646,ug.m-3,hour,2014
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,53.7989,8465,ug.m-3,hour,2015
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,49.0628,8120,ug.m-3,hour,2016
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,52.5361,8211,ug.m-3,hour,2017
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,60.0518,8222,ug.m-3,hour,2018
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,56.7503,8153,ug.m-3,hour,2019
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,51.9121,8361,ug.m-3,hour,2020
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,50.3386,8379,ug.m-3,hour,2021
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,54.7003,8342,ug.m-3,hour,2022
O3,CZ,SPO.CZ_UTPMA_O3_765847,Teplice,Teplice,50.64528,13.85125,suburban,56.5303,8287,ug.m-3,hour,2023
O3,CZ,SPO.CZ_JTREA_O3_1696550,Trebic,Třebíč,49.22344,15.86578,suburban,50.8054,8021,ug.m-3,hour,2022
O3,CZ,SPO.CZ_JTREA_O3_1696550,Trebic,Třebíč,49.22344,15.86578,suburban,56.1572,8251,ug.m-3,hour,2023
O3,CZ,SPO.CZ_MPHRA_O3_1551268,,,,,,37.2440,6126,ug.m-3,hour,2023
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,67.8176,8429,ug.m-3,hour,2013
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,64.5455,8712,ug.m-3,hour,2014
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,70.7910,8481,ug.m-3,hour,2015
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,64.8129,8217,ug.m-3,hour,2016
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,67.8840,8226,ug.m-3,hour,2017
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,73.2405,8272,ug.m-3,hour,2018
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,72.1232,8330,ug.m-3,hour,2019
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,67.0387,8259,ug.m-3,hour,2020
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,68.6368,8281,ug.m-3,hour,2021
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,68.3549,8300,ug.m-3,hour,2022
O3,CZ,SPO.CZ_TBKRA_O3_40893,Bily Kriz,Staré Hamry,49.50261,18.53856,rural-regional,68.4743,8130,ug.m-3,hour,2023
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,73.3525,8475,ug.m-3,hour,2013
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,70.6252,8651,ug.m-3,hour,2014
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,75.8014,8311,ug.m-3,hour,2015
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,71.3497,8218,ug.m-3,hour,2016
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,72.4379,7708,ug.m-3,hour,2017
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,84.6947,8126,ug.m-3,hour,2018
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,89.7836,6329,ug.m-3,hour,2019
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,75.8312,5433,ug.m-3,hour,2020
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,70.6951,7892,ug.m-3,hour,2021
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,75.4791,8132,ug.m-3,hour,2022
O3,CZ,SPO.CZ_HKRYA_O3_40771,Krkonose-Rychory,Žacléř,50.66044,15.85009,rural-regional,73.5894,8087,ug.m-3,hour,2023
O3,CZ,SPO.CZ_BBMLA_O3_1066501,,,,,,49.4646,8557,ug.m-3,hour,2019
O3,CZ,SPO.CZ_BBMLA_O3_1066501,,,,,,39.1249,8123,ug.m-3,hour,2020
O3,CZ,SPO.CZ_BBMLA_O3_1066501,,,,,,40.8423,8318,ug.m-3,hour,2021
O3,CZ,SPO.CZ_BBMLA_O3_1066501,,,,,,40.7811,8206,ug.m-3,hour,2022
O3,CZ,SPO.CZ_BBMLA_O3_1066501,,,,,,43.6444,8454,ug.m-3,hour,2023
O3,CZ,SPO.CZ_LFRUA_O3_868668,Frydlant-Udoli,Frýdlant,50.93822,15.08029,rural-nearcity,61.7449,8719,ug.m-3,hour,2013
O3,CZ,SPO.CZ_LFRUA_O3_868668,Frydlant-Udoli,Frýdlant,50.93822,15.08029,rural-nearcity,59.4783,8697,ug.m-3,hour,2014
O3,CZ,SPO.CZ_LFRUA_O3_868668,Frydlant-Udoli,Frýdlant,50.93822,15.08029,rural-nearcity,69.5786,4500,ug.m-3,hour,2015
O3,CZ,SPO.CZ_MSMSA_O3_1492981,,,,,,53.6233,8637,ug.m-3,hour,2019
O3,CZ,SPO.CZ_MSMSA_O3_1492981,,,,,,47.8475,8662,ug.m-3,hour,2020
O3,CZ,SPO.CZ_MSMSA_O3_1492981,,,,,,41.3248,8416,ug.m-3,hour,2021
O3,CZ,SPO.CZ_MSMSA_O3_1492981,,,,,,51.2533,8550,ug.m-3,hour,2022
O3,CZ,SPO.CZ_MSMSA_O3_1492981,,,,,,53.7116,7294,ug.m-3,hour,2023
O3,CZ,SPO.CZ_TOROK_O3_1021664,,,,,,50.4112,8641,ug.m-3,hour,2017
O3,CZ,SPO.CZ_TOROK_O3_1021664,,,,,,58.2177,8653,ug.m-3,hour,2018
O3,CZ,SPO.CZ_TOROK_O3_1021664,,,,,,55.9859,8664,ug.m-3,hour,2019
O3,CZ,SPO.CZ_TOROK_O3_1021664,,,,,,51.2453,8554,ug.m-3,hour,2020
